微博正文
【市领导检查疫情防控期间农产品保供和企业发展】10日，市委副书记、组织部部长李健赴丹徒区和镇江新区，深入农批市场和农产品生产基地、企业，检查疫情期间农产品保供和企业发展情况。  原图 
【张叶飞推进企业复工复产和安全生产工作】10日下午，市委副书记、市长、市疫情防控指挥部总指挥张叶飞率领市相关部门负责人、卫生防疫和安全生产专家，赴镇江新区调研推进企业复工复产和安全生产工作。他强调，当前疫情防控进入关键阶段，各地要全面落实中央、省市关于疫情防控的决策部署，坚持疫情防控和经济社会发展“两手抓、两手硬”，切实做好企业疫情防控，强化安全生产责任落实，有序恢复正常生产，努力降低疫情对生产经营的影响，统筹推进社会经济发展稳定各项工作。 原图 
【第一批申领成功的市民已经拿到口罩】8日，邮政快递员在派送市民预约申领的疫情防护口罩。据了解，7日成功预约申领口罩共1055人，其中市区791人，丹阳144人，句容72人，扬中48人。图为第一批成功预约申领并收到口罩的市民。 谢道韫 摄影报道  原图 
【一杯甘蔗汁 让爱心传递】2月9日，美林湾佳味果业店主给潘宗社区工作人员和志愿者送甘蔗汁。据了解，店主看见从大年三十开始社区工作人员和志愿者从大年三十开始每天都在美林湾南门口登记信息、劝导居民、宣传防疫知识，从早到晚很辛苦，每天免费给社区工作人员送甘蔗汁。       马镇丹 王子卉  摄影报道 原图 
【收购菜农蔬菜　保障市场供应】9日，江心洲五墩村党员志愿者协助本地商超收购菜农的蔬菜，供应本地市场。据了解，疫情期间江心洲生态农业园区管委会为解决菜农卖菜难，供障市场蔬菜供应，主动对接本地商超，由各村党员志愿者通知各家户，每天将新鲜蔬菜送往村委会，统一收购，并现场付清菜款。 鞠安 陈慧 谢道韫 摄影报道 原图 
【市领导督导检查疫情社会防控工作】9日上午，副市长、市公安局局长王文生实地查勘集中隔离观察备选点，督导检查沪蓉高速镇江收费站、火车站北广场出口防疫查控工作，慰问一线防疫工作人员。  原图 
【为社区疫情防控工作加油续航】2月7日，京口区文体旅局工作人员来到四牌楼街道道署街社区，将多方筹集来的护目镜、防护衣和慰问品捐赠给社区工作人员，让他们在做好疫情防控排查、疫情防控知识宣传的同时，加强自身防护，为社区疫情防控工作加油续航。赵山杉 王呈 摄影报道  原图 
【镇江市新增1例确诊病例相关情况通报】2020年2月8日0-24时，省卫健委发布了我市1例新型冠状病毒肺炎新增确诊病例（普通型），现将其在公共场所活动情况通报如下。  原图 
【党员志愿者节日坚守疫情防控一线】2月8日，农历元宵佳节，高新区蒋乔街道薛真文等十余名党员志愿者坚守在嶂山村嶂山路果品协会卡点，发挥党员先锋模范作用，守土有责，守土担责，守土尽责。丁晓明 文雯 摄影报道  原图 
【本月10日企业退休人员养老金正常发放】每月10日是市区企业退休人员养老金发放日，记者从市社保中心获悉，2月份养老金将正常发放到账。鉴于当前疫情防控形势，请离退休人员务必合理安排，不要急于去银行现场取款，避免人群集聚产生交叉感染，危及自己和家人的身体健康。  原图 
【我市召开新冠病毒肺炎疫情农村防控组视频会议】8日，全市新型冠状病毒感染的肺炎疫情农村防控组视频会议召开，深入部署推进全市农村地区疫情防控和重要农产品稳产保供工作。  原图 
【镇江人行全力支持疫情防控】无法上班没有收入，房贷、信用卡还不上怎么办？企业无法正常生产，贷款还不上怎么办？昨天，人民银行镇江市中心支行办公室出台了《关于加强金融服务全力支持新型冠状病毒感染的肺炎疫情防控的通知》，要求银行业金融机构加强金融服务，解决企业和百姓在疫情防控时期遇到的实际困难。 原图 
【镇江疫情防控企业复工推进会举行】8日下午，全市疫情防控企业复工推进会举行。会议强调，疫情防控仍是第一位的工作，各地各部门要压实责任。在疫情防控到位、安全环保措施到位的基础上，推进企业错时复工、有序复工、安全复工。  原图 
【为打赢疫情防控阻击战提供坚强保障】疫情就是命令，防控就是责任；抗击疫情工作推进到哪里，监督保障就跟进到哪里。市纪委监委领导班子切实加强组织领导，带头扛起责任，推动疫情防控斗争深入开展。全市纪检监察干部第一时间冲锋在前，强化精准监督，切实在打赢疫情防控阻击战中践行初心使命。  原图 
【张叶飞召集医疗和疾控专家研究疫情防控工作】8日是一年一度的元宵节。在这个特殊的元宵节，市委副书记、市长、市疫情防控指挥部总指挥张叶飞与奋战在疫情防控一线的医疗和疾控专家座谈交流，研究当前疫情防控工作，向全市一线医务工作者表达节日的慰问和祝福。  原图 
【镇江市新增2例确诊病例相关情况通报】2020年2月7日0-24时，省卫健委发布了我市2例新型冠状病毒感染的肺炎新增确诊病例（普通型），现将其在公共场所活动情况通报如下：  原图 
【防控防疫 公共区域消杀作业】为防控疫情，自2月3日以来，宝华镇仓头村与结对共建单位组织利用高地隙植保机、植保无人机等设备喷洒消毒水，对乡村道路、广场等公共区域进行消杀作业，不留卫生死角、进一步做好乡村防控工作。陈平 辛一 孔庆鹏 摄影报道  原图 
【最新通报！我市新增确诊病例2例】2月8日上午8时40分，省卫健委通报我市新增2例新型冠状病毒感染的肺炎确诊病例（普通型），均收治在定点医院，已开展流行病学调查等工作。截至2月7日24时，全市累计报告确诊病例11例，其中治愈出院1例，其余确诊病例均收治在定点医院，目前病情均平稳。已累计追踪到密切接触者367人，其中已解除医学观察132人，尚有235人在接受医学观察。患者10，女性，76 岁，居住地镇江高新区，有确诊病例密切接触史（系患者8的外婆）。2月5日，患者8确诊后，即实施居家隔离观察。2月6日晚，市级核酸检测阳性，随即转送至镇江市传染病医院治疗。2月7日，经市级专家组会诊、省级复核确认为新型冠状病毒感染的肺炎确诊病例（普通型），现在镇江市传染病医院隔离治疗，目前患者病情平稳。患者11，男性，32岁，江苏南京人，现居住在京口区。1月20日从南京返镇。2月3日，因咳嗽到镇江市中医院发热门诊就诊。2月6日下午因病情未见好转，再次到镇江市中医院就诊，市级核酸检测弱阳性，随即转送至镇江市传染病医院治疗。2月7日，复检阳性，经市级专家组诊断、省级复核确认为新型冠状病毒感染的肺炎确诊病例（普通型），现在镇江市传染病医院隔离治疗，目前患者病情平稳。专家提醒：老年人抵抗力较弱，尤其要加强自我防护，不外出、不聚集，早晚测体温，日常勤洗手，子女亲属看望时要佩戴口罩，经常关注老年人有无发热、咳嗽症状以及饮食、睡眠、精神等情况，一旦出现不适症状，及时送医就诊。 
【镇江全市人大系统为战胜疫情凝聚磅礴力量】“疫”正处于关键时期。连日来，市人大常委会积极响应市委号召，组织发动全市人大系统投入这场没有硝烟的战争，为保护人民生命健康安全贡献人大智慧和人大力量。  原图 
【建立“1+7+1”机制 城际商圈积极防控】润州区宝塔路街道城际商圈下辖万达广场、常发广场，辖区内楼宇众多、商业密集、人流量较大。疫情发生后，宝塔路街道第一时间建立专门针对商业领域的“1+7+1”新型冠状病毒感染的肺炎疫情防控工作机制。  原图 
【我市首例新冠肺炎治愈者出院】7日下午3点，在两位医护人员的陪伴下，一名患者从市第三人民医院隔离病区走了出来。他是我市新冠肺炎的首例确诊病例，同时也是我市首例新冠肺炎治愈者。经过12天的诊疗，现已符合出院标准，正式出院。  原图 
【武汉抗疫一线，镇江勇士坚守“阵地”】2月2日下午，前往疫情第一线的17位镇江医护人员平安抵达武汉。昨天下午，这些战斗在战“疫”最前沿的勇士们，陆续发来了前方的见闻和日记。这些天，白衣战士们在极其忙碌辛劳的工作间隙，记录了与疫情战斗的所思所感，这其中，有感动，有牵挂，更有坚定的信念和坚守。 原图 
【张叶飞在全市疫情防控指挥部视频调度会议上强调：坚持防疫第一 树立底线思维 确保经济社会发展平稳有序】7日下午，市委副书记、市长、市疫情防控指挥部总指挥张叶飞，主持召开全市新型冠状病毒感染的肺炎疫情防控指挥部视频调度会议，听取各市区疫情防控情况汇报，并对下阶段防控工作进行部署。  原图 
【筑牢疫情防控一线阵地】为加强流动人员、车辆的核查管控，阻断疫情传播，6日，市公安局交警支队京口大队15名民警辅警组成的疫情防控党员突击队，赶赴沪蓉高速镇江收费站，支援疫情管控一线主战场，开展人员车辆信息核查、劝返、引导分流等工作。 马镇丹 谈德捷  摄影报道  原图 
【加强食品安全监督】疫情防控期间，京口区市场监督人员，深入一线，对辖区内超市、食杂店和农贸市场进行食品安全专项监督检查。检查中，他们与各商户签订加强疫情防控期间食品安全管理的承诺告知书，要求其落实主体责任，强化风险意识，加强人员管理，做好每日消毒，确保百姓饮食安全。 徐玥 王呈 摄影报道 原图 
【致敬《逆行的白衣天使》】6日，市泥塑非遗传承人葛志仲老师创作的一组《逆行的白衣天使》塑像完工，展现了钟南山等医务人员战胜疫情的信心和决心。王呈 摄影报道  原图 
【市民可通过“镇江供水”微信号缴纳水费】为了确保市民宅家也能用上放心水，市自来水公司科学调控、多措并举，为镇江市防疫工作提供安全的用水保障。据统计，1月24日至2月5日，日均供水量31.67万吨，水质综合合格率100%。  [组图共2张] 原图 
【镇江加快疫情防护用品审批】新型冠状病毒感染的肺炎疫情出现以来，疫情防护用品需求大幅增加，我市数家医疗器械生产企业计划生产测温仪器、医用隔离面罩、医用防护服、医用防护帽等疫情防护用品，急需办理产品审批、备案，市政务服务中心审批窗口获悉后，立即开通疫情防护用品审批绿色通道，指定专人对接服务，快速审批，确保企业以最快速度投入生产，提升应急物资供应保障水平。 原图 
【2月7日0时起，镇江乘坐出租车须实名登记】2月6日，记者从市交通运输综合行政执法支队了解到，依据镇江《关于对出租车乘客实行实名登记的通告》，在镇江火车站北广场、高铁南站出租车候客点设立公示牌，以检查源头企业、督查场站候车区、巡查路面营运、在线远程抽查的方式，对疫情期间镇江市出租车营运实行全天候动态管控，确保营运前车辆消毒、驾驶员开车戴口罩、乘客上车实名登记，让驾乘人员出行合规更安心。 原图 
【最新通报！我市新增确诊病例1例】2月7日上午8时40分，省卫健委通报我市新增1例新型冠状病毒感染的肺炎确诊病例（普通型），收治在定点医院，已开展流行病学调查等工作。截至2月6日24时，全市累计报告确诊病例9例，均收治在定点医院，目前病情均平稳。已累计追踪到密切接触者294人，其中已解除医学观察110人，尚有184人在接受医学观察。 原图 
【镇江市区范围内全部道路临停泊位暂停人工收费】记者6日从镇江交通产业集团下属镇江智慧停车有限公司获悉，为有效控制疫情扩散，目前，智慧停车公司已暂停市区范围内3000多个具有收费许可的道路临停泊位的人工收费。  原图 
【全省各级各类学校延迟开学 2月底前不开学】昨日，记者从省教育厅获悉：根据疫情发展情况，省政府决定，全省各级各类学校（高校、中小学、中职学校、幼儿园、托育机构）2月底前不开学。具体开学时间，将视疫情防控情况，经科学评估后确定，届时提前向社会公布。  原图 
【张叶飞强调：统一一个认识 抓好六个到位 有序高效开展防控救治工作】6日上午，市委副书记、市长、市疫情防控指挥部总指挥张叶飞，主持召开镇江市新型冠状病毒感染的肺炎疫情防控指挥部视频调度会议，研判疫情形势、分析存在问题、部署下阶段防控工作。  原图 
【最新通报：我市新增确诊病例2例】2月6日上午8时40分，省卫健委通报我市新增2例新型冠状病毒感染的肺炎确诊病例，均收治在定点医院，已开展流行病学调查等工作。截至2月5日24时，全市累计报告确诊病例8例，均收治在定点医院，目前病情均平稳。已累计追踪到密切接触者286人，其中已解除医学观察87人，尚有199人在接受医学观察。患者7，男性，26岁，居住地润州区，2月2日因发热咳嗽就诊，收治于镇江市第一人民医院。2月4日市级核酸检测阳性。2月5日，经省级复核确认为新型冠状病毒感染的肺炎确诊病例，现在镇江市传染病医院隔离治疗。目前患者体温正常，病情平稳。患者8，女性，26岁，居住地润州区，有确诊病例密切接触史（系患者7的妻子）。2月4日起实施居家隔离医学观察。2月5日，市级核酸检测阳性，经省级复核确认为新型冠状病毒感染的肺炎确诊病例，现在镇江市传染病医院隔离治疗。目前患者体温正常，病情平稳。 
【进入银行保险公司网点必须戴口罩、测体温、登记】昨天，银保监会镇江监管分局办公室印发了《关于进一步强化全市银行业保险业疫情防控和优化金融服务的通知》。《通知》要求，凡进入网点的客户必须戴口罩、测体温、登记信息。  原图 
【受疫情影响返程期高速流量峰值大降】近日，记者从我市交警部门了解到，受疫情影响，当前我市高速公路流量下降明显，返程期流量峰值将大大降低。务工流和学生流错开，假期延后，一定程度上避免了多流重合。  原图 
【市民健康状况、不动产信息可实现网上申报查询】昨天起，镇江健康申报平台上线运行。市民可通过网上填报方式进行健康自查上报，或上报疫情线索。此外，2月9日24时后，我市将严格执行入镇申报承诺制，其中若涉及提供不动产登记信息，市民也可通过微信小程序“镇易查”在线实名查档。  原图 
【市传染病防控专家：近日要特别警惕聚集性疫情】随着春节假期结束，大家陆续返回工作岗位。一个春节不见面，没有任何症状的同事、朋友可不可以一起吃饭？无症状感染者会传染他人吗？我市曾连续多日无新增确诊病例报告，为何近几天又接连出现确诊患者？5日下午，记者带着广大市民关心的问题采访了市传染病防控专家袁兆虎。 原图 
【镇江市总工会齐心协力抗击疫情】疫情当前，作为全市职工的“娘家人”，市总工会第一时间行动起来，向全市广大职工和工会干部发出倡议，正面引导职工万众一心、众志成城，做好各项防控防护工作，在职工群众中坚定了排除万难赢得疫情防控阻击战最终胜利的信心。  原图 
【市自来水党员职工坚守岗位保供水安全】连日来，市自来水公司的党员职工，坚守在防控疫情、安全保供的第一线，全力保障全市供水生产和水质安全。公司全面推行电子化缴费方式，延迟各营业网点开业时间，采取有效措施阻断疫情传播。张子杰 方良龙 文雯 摄影报道  原图 
【疫情宣传全覆盖】为积极应对新型冠状病毒感染的肺炎疫情，连日来，丁卯街道采取形式多样的宣传，全面做好疫情防控工作，凝聚起了万众一心、抗击疫情的强大合力。图为2月3日，谷阳社区工作人员在辖区小区安装疫情宣传横幅。马镇丹 沈诚  摄影报道  原图 
【镇江市人社综合服务大厅暂停现场服务】昨天，记者从市社保中心了解到，4日开始暂停镇江市人社综合服务大厅现场服务，市区医保服务大厅和负责医保业务经办的社区卫生服务机构同时暂停疫情防控期间医保业务现场办理。  原图 
【最新通报！我市新增确诊病例1例】2月5日上午8时40分，省卫健委通报我市新增1例新型冠状病毒感染的肺炎确诊病例，已收治在定点医院，已开展流行病学调查等工作。截至2月4日24时，全市累计报告确诊病例6例，均收治在定点医院，目前病情均平稳。已累计追踪到密切接触者225人，其中已解除医学观察33人，尚有192人在接受医学观察。 原图 
【疫情防控期间，镇江多部门多措并举助企惠企】2月份纳税申报期限延长至2月24日，镇江海关开通绿色通道对进口疫情防控物资快速放行，政务服务网上办、预约办、快递办更贴心，金融机构对防控物资生产企业投放专项贷款……疫情防控期间，我市各部门各单位密集推出一系列惠企举措。记者昨天采访获悉，目前全市惠企政策正在梳理整合中，“镇江版”惠企政策礼包即将于近期对外发布。 原图 
【镇江市发布防疫期间食品生产环节安全风险提示】2月4日，记者从镇江市市场监督管理部门了解到，该局发布防疫期间食品生产环节安全风险提示，提示全市各食品生产企业、食品小作坊落实好主体责任，严密防控疫情风险，生产优质安全的食品。  原图 
【疫情防控期间劳动合同怎么办？工资如何支付？】新型冠状病毒感染的肺炎疫情防控期间能否解除劳动合同？工资如何支付？发生劳动争议纠纷怎么处理？市人社局昨天发出《关于妥善处理新型冠状病毒感染的肺炎疫情防控期间有关劳动关系问题的通知》，要求维护职工合法权益，保障企业正常生产经营秩序，努力促进社会和谐稳定。 原图 
【市领导推进京口区疫情防控工作】4日下午，市委常委、市委秘书长郭建赴京口区，现场推进新型冠状病毒感染的肺炎疫情防控工作。  原图 
【镇江479名村书记防疫一线当“门神”】村看村，户看户，群众看干部。在农村防疫第一线， 镇江全市479名村书记积极发扬“老支书精神”，守土尽责，构筑起全市农村齐心抗疫的铜墙铁壁。  原图 
【党员志愿者上门填写健康登记表】昨天，党员志愿者上门为居民登记健康状况。据悉，金山街道迎江路中心社区联合“三结三定”结对共建单位润州区土地房屋开发有限公司党总支，开展疫情防控工作，从本月2日起，共组织6组党员志愿者上门挨家挨户为辖区居民填写健康登记表，截至目前共登记628户。 邵城 文雯 摄影报道 原图 
【农贸市场复市 严防控保供应】截至2月3日，句容市宝华镇已有5家农贸市场复市，保障市民“菜篮子”供应。货架上茄子、西红柿、黄瓜、芹菜、山药、菠菜等蔬菜一应俱全。该镇在保障供应的同时严格防控防疫，发布暂时关闭活禽交易市场和禁止野生动物交易的公告，市场每天都进行消毒，为老百姓供应安全放心的食品。辛一 陈平 欧阳若晨 摄影报道 原图 
【“春风行动”线下转线上】3日，记者从市人社局获悉，为妥善做好疫情防控工作，我市人社局立足部门职能，落实市委市政府和省人社厅关于做好新型冠状病毒感染的肺炎疫情防控工作各项决策部署，成立工作领导小组，细化防控措施，落实相关政策支持。  原图 
【镇江市口腔医院除急诊外全面停诊】为加强新型冠状病毒感染的肺炎疫情防控期间口腔专科诊疗管理工作，1月28日起，我市所有医院口腔专科门诊便停止普通门诊，只保留急需诊疗的急性牙痛、牙外伤等急症诊疗。这几天，市口腔医院急诊室共接待病人60余名，运行情况一切正常。值得一提的是，市口腔医院在保留急诊医生的同时，其他医生也没“闲着”：全面支援我市各交通卡口防疫工作，把好镇江“进门关”。 原图 
【我市慈善系统专项捐赠已累计收到款物250万元】2月1日，句容市慈善总会收到来自句容农村商业银行100万元的专项捐款。这是新型冠状病毒感染的肺炎疫情发生以来，我市慈善系统收到的最大一笔善款。同样是当天，镇江新区荣海生物科技有限公司向市慈善总会捐赠价值120万元的小分子蛋白肽产品，分发到我市抗击疫情一线的定点医疗机构，帮助医护工作者增强自身免疫力。 原图 
【市政协党组会议部署疫情防控工作】3日是市级机关上班的第一天，上午，市政协召开党组扩大会议，动员部署市政协疫情防控工作，号召广大委员和市政协机关委为打赢疫情防控阻击战作出贡献。市政协党组书记、主席李国忠主持会议并讲话。  原图 
【关于疫情期间全面做好人员管控工作的通告】为有效减少人员流动聚集，阻断疫情传播，保障人民群众生命安全和身体健康，根据《中华人民共和国传染病防治法》《中华人民共和国突发事件应对法》等法律法规以及《关于实施新型冠状病毒感染的肺炎疫情一级响应措施的通告》（第2号）等文件精神，结合我市实际，从2月4日0时起对我市疫情防控工作实施以下措施。 原图 
【返程高峰将至 铁路旅客下降近7成】2月2日，受疫情影响，今年春节假期延长，铁路返程客流呈现高峰后延、平稳的特点。随着假期接近尾声，各交通枢纽迎来返程客流。当日镇江铁路部门发送旅客7000余人次，同比下降近七成。从2月3日0时起，镇江站实行“南进北出”，北广场进站口（含北票房）临时关闭。图为出站旅客在北广场出站口接受体温监测。谢道韫 摄影报道 原图 
【消毒保安全 防控有力量】连日来，丹徒区宜城街道与辖区内村、社区工作人员一起做好疫情防范工作，为出入村和小区的人员进行登记并测量体温，每日对电梯等公共区域多次消毒，同时党员志愿者还上门进行人员登记，并为居民提供生活帮助。图为小区内电梯等公共区域进行消毒。 谢道韫 摄影报道  原图 
【防控防疫 志愿者在行动】日前，句容市天王镇的志愿服务队走上街头，为菜场商户和沿街店铺送上口罩，并告知正确的佩戴方式以及防控防疫知识。据悉，志愿服务队当天共免费派送出200余只口罩。辛一 张映钢 谈德寅 摄影报道  原图 
【全市18个发热门诊运转正常】目前，全市共设置了18个发热门诊。在疫情发生后，我市各医院立即行动，对原有发热门诊作了“升级改造”，通过加强预检分诊管理、增派医护人员、加强防护措施等方式，保证了发热门诊的正常运转，方便市民更安全的就医。  原图 
【市领导赴丹阳检查疫情防控】2月2日上午，副市长、市公安局局长王文生采取“四不两直”方式，深入丹阳市部分居民小区，检查疫情社区防控工作。  原图 
【市领导赴句容检查疫情防控】市委常委、政法委书记许文赴句容市检查推进疫情应对及防控工作。  原图 
【副省长马秋林调研鱼跃医疗防疫物资生产情况】2月2日下午，副省长马秋林带领省工信厅、省政府办公厅等相关人员来到我市鱼跃医疗，调研企业疫情防控物资生产及组织情况。  原图 
【社区疫情防控宣传实现全覆盖】2月1日，马家山社区和戴家巷社区联合丁卯派出所社区民警，采取入户走访，张贴、发放宣传单等形式，向居民介绍新型冠状病毒感染的肺炎的预防方法。马镇丹 张健 刘丹摄影报道  原图 
【隔离救治病区里过生日】1月31日是镇江三院隔离救治病区护士张元月的30岁生日。与以往的生日不同，这一次，她是和同事一起在隔离救治病区度过的。对着跳动的烛光，她许下小小愿望：愿疫情早日得到控制，愿所有参战人员都平安健康，早日和家人团聚。潘锋 王呈 摄影报道  原图 
【节后求职无须到现场 网上春风行动等你来】春节过后历来是招聘求职的旺季，今年为做好新型冠状病毒感染的肺炎的防控工作，减少人员聚集，确保人民群众生命安全和身体健康，我市暂停现场招聘活动。记者1月30日从市人社局了解到，自1月31日起，市苏南人力资源市场所有现场招聘会、2月8日举办的全市联动2020年春风行动暨就业援助月大型招聘活动、“2020年春风行动暨就业援助月”期间其他大型现场招聘活动改为网上招聘服务。 原图 
【5家民营菜市场昨起营业】昨天，记者从镇江三六五菜篮子市场管理有限公司了解到，该公司旗下管理的中建大观、孔雀城、中南御景、尚海名苑、金山水城等5家市场，节后开门营业。该公司将免收5家市场经营户疫情期间的租金。  原图 
【海事部门全力打好“防疫战”】前天，记者从镇江海事部门了解到，镇江海事部门在加强疫情防控的同时，为广大船员做好服务，确保长江镇江段水上交通安全畅通。  原图 
【预拨医保资金 拓宽网上办理渠道 镇江医保全力做好疫情防控医疗保障】新型冠状病毒感染的肺炎疫情发生以来，市医保中心积极应对，通过预拨资金、网上经办等方式全力做好疫情防控的医疗保障工作。记者2月1日了解到，截至目前，已向全市各相关定点医疗机构预拨医保资金2600万元，为打赢疫情“防控战”助力加油。 原图 
【我市文艺工作者创作一批作品】疫情当前，各类文艺演出已暂时停止，然而我市文艺工作者并没有闲坐在家里。近日，一批原创歌曲、舞蹈、快板、诗词、诗歌朗诵、书法绘画等作品纷纷火热出炉，通过网络社交圈频频“刷屏”。  [组图共2张] 原图 
【镇江召开新型冠状病毒感染的肺炎疫情农村防控组工作例会】为进一步强化农村地区的疫情防控工作，2月1日，我市召开新型冠状病毒感染的肺炎疫情农村防控组工作例会，对农村疫情防控工作进行再动员、再部署。  原图 
【市疫情防控指挥部视频调度会召开】2月1日下午，市委副书记、市长、市疫情防控指挥部总指挥张叶飞，主持召开镇江市新型冠状病毒感染的肺炎疫情防控指挥部视频调度会议，对前阶段工作进行总结，分析研判当前疫情防控形势，对下阶段防控工作进行部署。  原图 
【疫情来袭 乡村“保卫战”正酣】“我只想为家乡的疫情防控出一份力。”1月28日上午，丹徒区高桥镇高桥村村民王晶走进村委会捐赠了200个口罩。早在前一天，她还向当地镇政府捐赠过500个口罩。有人提醒她，现在口罩是“奢侈品”，她回答说，打赢疫情防控阻击战是每一个人的责任。  原图 
【市医保中心关于做好节后疫情防控期间医保业务经办工作的提示】各参保人员：为进一步落实国家及省、市对新型冠状病毒的肺炎疫情防控工作的部署，积极响应市突发公共卫生事件一级响应，加强公共场所管理，防止疫情传播扩散，全力维护好人民群众的健康安全，现就做好节后疫情防控期间医保服务大厅医保业务经办工作提示如下： [组图共2张] 原图 
【抗击疫情全城在行动】①1月31日，镇江市中心血站医务人员主动献血，为临床用血做好保障。 王呈 钱峰 摄②1月28日，镇江边检站的民警与镇江海关关员在镇江口岸联检中心坚守在一线岗位，为出入境换班船员办理边防检查手续、进行体温监测。同时，多家口岸管理部门交流疫情防控措施并建立联络机制，实时掌握口岸疫情防范动态。赵国政 曾强 谢道韫 摄③自发布防控通告以来，镇江市民按照要求，正确戴口罩出入公共场所。辛一 摄④前天，四牌楼街道江一社区的社区干部和红马甲志愿者向居民宣传抗击新型冠状病毒感染的肺炎疫情知识。王呈 黄莹 摄 [组图共4张] 原图 
【镇江谏壁街道多措并举防控疫情】1月31日，记者从京口区谏壁街道采访了解到，当地提前谋划、突出宣教，落实责任、抓实举措，政企合力、同心同向，多措并举做好新型冠状病毒感染的肺炎疫情防控工作，有效切断病毒传播途径，坚决遏制疫情蔓延势头。  原图 
【京杭运河镇江服务区智慧航道助力疫情防控保障水上安全】31日上午10时30分，皖淮河888号船从浙江空船返航，到谏壁船闸准备进闸。因为没有办理“水上ETC”，船主赵友彪必须要上岸办理相关过闸手续。  [组图共3张] 原图 
【推迟返校，也可实现“弯道超车” 江苏大学给学生们支招】日前，按照江苏省教育厅做好新型冠状病毒感染的肺炎疫情工作的相关要求，江苏大学2020年春季学期推迟两周开学，全体学生2月22日前不得返校。延长的假期里，如何不延迟学业，甚至实现“弯道超车”，江苏大学给学生们支了众多“妙招”。  原图 
【镇江教育系统扎实推进打好疫情防控阻击战】疫情就是命令，防控就是责任。连日来，镇江市教育局积极贯彻落实上级有关疫情防控工作指示，迅速制定了《应对新型冠状病毒感染肺炎疫情工作领导小组组织机构及职责分工》，进一步提高快速反应能力和应急处理能力，有效防控新型冠状病毒感染的肺炎疫情。市教育系统做到抓细抓实抓好每一个防控环节，打好疫情防控的校园阻击战。 原图 
【镇江市社区疫情防控排查工作部署会召开】1月31日下午，我市召开社区疫情防控排查工作部署会，对推进社区疫情防控体系建设、排查防控工作进行全面部署。  原图 
【市领导检查全市国省干线公路疫情防控监测点】1月31日，副市长胡宗元检查全市国省干线公路疫情防控监测点，重点检查了S265镇荣公路与扬溧高速上党出口、G312公路与沪蓉高速河阳出口、G233（老241）公路与金坛交叉点、G312公路与常州交叉点等监测点。  原图 
【晴好持续 防疫也要防感冒】连日的晴天让大家的心情都变得愉悦不少，不过千万不要因此就放松警惕，防疫任务依旧关系着每一个人、每一个家庭，需要大家的支持与努力。未来晴好天气将持续，不过还是那句叮嘱：不要到处跑，不要去人多的地方，出门戴口罩，勤洗手，注意卫生。  原图 
【“12345”热线四成诉求涉疫情防控 暖心故事一连串 市民愿为抗击疫情尽点力】新型冠状病毒感染的肺炎疫情令人忧心，作为受理群众诉求和帮助市民解决问题的镇江12345在线平台，积极主动做好答疑解惑工作，当好民声“连心桥”，抚平市民内心的不安。近几天来，不少市民来电表示，愿意为抗击疫情贡献力量，也让热线中心工作人员倍感暖心。 [组图共3张] 原图 
【共享单车出库“辆辆消毒”保安全 疫情一线机构可联系“哈啰出行”免费“团骑”】公共交通大幅减少运量，但是市民确有需要短时、短途出门，该怎么办？记者今天从“哈啰出行”镇江单车事业部了解到：根据镇江市城管局公共停车处的要求，工作人员每天对我市6500辆在运营的单车进行批次、持续、动态消毒，市民可以放心使用。 [组图共3张] 原图 
【疫情防控 | 发现市场存在以下五类情况 请拨打12315举报】截至目前，1316张《江苏省市场监管局关于疫情防控期间进一步加强市场监管相关措施的通告》被张贴在我市各大超市、菜场、农贸市场和药店的门口。  [组图共3张] 原图 
【疫情防控 | 废弃口罩如何处理？市区已设置720个废弃口罩专用收集桶】为防控新型冠状病毒感染的肺炎疫情蔓延，口罩使用量激增。随着时间的推移，废弃口罩丢哪里？如何防止废弃口罩造成的“二次污染”、如何防止不法分子利用废弃口罩谋利等问题引起了广大市民的关注。1月30日，记者从市城管局获悉，目前市区已成立废弃口罩分类收运处置工作组，出台了《镇江市市区废弃口罩分类收运处置工作方案》，截至30日凌晨，市区已设置720个废弃口罩专用收集桶。 [组图共3张] 原图 
【市疫情防控指挥部专题研究疫情防控工作——进一步充实疫情防控工作力量】1月30日下午，市委副书记、市长、市疫情防控指挥部总指挥张叶飞主持召开镇江市新型冠状病毒感染的肺炎疫情防控指挥部专题会议，研究优化完善疫情防控指挥部组织架构和分工职责有关事宜，并对下一阶段疫情防控工作进行了部署。  [组图共3张] 原图 
【11个查控点、24小时值守 句容公安全警出动，全力抗“疫”！】疫情就是命令！在这非常时期，句容公安和白衣天使一同坚守在疫情前线，恪尽职守加强疫情防控工作，做百姓最坚实的堡垒！句容公安全体民警、辅警取消休假，上路执勤，坚决做好防疫工作。  [组图共3张] 原图 
【坚决打赢疫情防控攻坚战 丁岗党员防控一线显担当】一场突如其来的疫情防控阻击战，在我市各地骤然打响。这个看不见硝烟的战场，最能考验党员干部的初心使命、检验党员干部的战斗力。连日来，镇江新区丁岗镇党委、政府开展党员在一线担当作为的志愿服务活动，“让党旗飘起来，把党徽戴起来，党员自觉站出来”，已成为丁岗板块党员干部的自觉行动。 [组图共3张] 原图 
